Gene stable ID	Pig gene stable ID	Pig homology type	Pig orthology confidence [0 low, 1 high]
ENSMUSG00000028809	ENSSSCG00000032947	ortholog_one2one	1
ENSMUSG00000071037	ENSSSCG00000008447	ortholog_one2one	1
ENSMUSG00000037791	ENSSSCG00000017779	ortholog_one2one	1
ENSMUSG00000025902	ENSSSCG00000060730	ortholog_one2one	1
ENSMUSG00000029657	ENSSSCG00000009334	ortholog_one2one	1
ENSMUSG00000022365	ENSSSCG00000056684	ortholog_one2one	1
ENSMUSG00000035521	ENSSSCG00000008031	ortholog_one2one	1
ENSMUSG00000031633	ENSSSCG00000015790	ortholog_one2one	1
ENSMUSG00000027230	ENSSSCG00000013263	ortholog_one2one	1
ENSMUSG00000041372	ENSSSCG00000033412	ortholog_one2one	1
ENSMUSG00000079235	ENSSSCG00000050245	ortholog_one2one	1
ENSMUSG00000031885	ENSSSCG00000033811	ortholog_one2one	1
ENSMUSG00000079105	ENSSSCG00000016859	ortholog_one2one	1
ENSMUSG00000055214	ENSSSCG00000021132	ortholog_one2one	1
ENSMUSG00000022426	ENSSSCG00000039555	ortholog_one2one	1
ENSMUSG00000075590	ENSSSCG00000038025	ortholog_one2one	1
ENSMUSG00000032596	ENSSSCG00000011393	ortholog_one2one	1
ENSMUSG00000005802	ENSSSCG00000004668	ortholog_one2one	1
ENSMUSG00000040102	ENSSSCG00000000545	ortholog_one2one	1
ENSMUSG00000003199	ENSSSCG00000013507	ortholog_one2one	1
ENSMUSG00000010796	ENSSSCG00000016627	ortholog_one2one	1
ENSMUSG00000033730	ENSSSCG00000009630	ortholog_one2one	1
ENSMUSG00000021848	ENSSSCG00000005063	ortholog_one2one	1
ENSMUSG00000050357	ENSSSCG00000022722	ortholog_one2one	1
ENSMUSG00000026807	ENSSSCG00000039188	ortholog_one2one	1
ENSMUSG00000030713	ENSSSCG00000032902	ortholog_one2one	1
ENSMUSG00000003476	ENSSSCG00000033514	ortholog_one2one	1
ENSMUSG00000022557	ENSSSCG00000005920	ortholog_one2one	1
ENSMUSG00000030672	ENSSSCG00000007799	ortholog_one2one	1
ENSMUSG00000044629	ENSSSCG00000008349	ortholog_one2one	1
ENSMUSG00000045005	ENSSSCG00000016140	ortholog_one2one	1
ENSMUSG00000004677	ENSSSCG00000013876	ortholog_one2one	1
ENSMUSG00000055184	ENSSSCG00000039370	ortholog_one2one	1
ENSMUSG00000026480	ENSSSCG00000015559	ortholog_one2one	1
ENSMUSG00000021751	ENSSSCG00000011477	ortholog_one2one	1
ENSMUSG00000027387	ENSSSCG00000008099	ortholog_one2one	1
ENSMUSG00000034940	ENSSSCG00000026596	ortholog_one2one	1
ENSMUSG00000061702	ENSSSCG00000057647	ortholog_one2one	1
ENSMUSG00000068015	ENSSSCG00000009408	ortholog_one2one	1
ENSMUSG00000039323	ENSSSCG00000035392	ortholog_one2one	1
ENSMUSG00000037031	ENSSSCG00000036152	ortholog_one2one	1
ENSMUSG00000087247	ENSSSCG00000033922	ortholog_one2one	1
ENSMUSG00000045210	ENSSSCG00000006209	ortholog_one2one	1
ENSMUSG00000029761	ENSSSCG00000016535	ortholog_one2one	1
ENSMUSG00000022195	ENSSSCG00000016808	ortholog_one2one	1
ENSMUSG00000070871	ENSSSCG00000024696	ortholog_one2one	1
ENSMUSG00000032324	ENSSSCG00000001868	ortholog_one2one	1
ENSMUSG00000030978	ENSSSCG00000014791	ortholog_one2one	1
ENSMUSG00000027099	ENSSSCG00000022222	ortholog_one2one	1
ENSMUSG00000059714	ENSSSCG00000022725	ortholog_one2one	1
ENSMUSG00000005103	ENSSSCG00000036501	ortholog_one2one	1
ENSMUSG00000019779	ENSSSCG00000004434	ortholog_one2one	1
ENSMUSG00000032523	ENSSSCG00000011287	ortholog_one2one	1
ENSMUSG00000066279	ENSSSCG00000014796	ortholog_one2one	1
ENSMUSG00000071359	ENSSSCG00000022387	ortholog_one2one	1
ENSMUSG00000021748	ENSSSCG00000025881	ortholog_one2one	1
ENSMUSG00000030826	ENSSSCG00000003139	ortholog_one2one	1
ENSMUSG00000026828	ENSSSCG00000026146	ortholog_one2one	1
ENSMUSG00000033039	ENSSSCG00000000118	ortholog_one2one	1
ENSMUSG00000050700	ENSSSCG00000007358	ortholog_one2one	1
ENSMUSG00000018189	ENSSSCG00000010802	ortholog_one2one	1
ENSMUSG00000061175	ENSSSCG00000031175	ortholog_one2one	1
ENSMUSG00000035778	ENSSSCG00000005518	ortholog_one2one	1
ENSMUSG00000053465	ENSSSCG00000009503	ortholog_one2one	1
ENSMUSG00000020255	ENSSSCG00000027792	ortholog_one2one	1
ENSMUSG00000021803	ENSSSCG00000010348	ortholog_one2one	1
ENSMUSG00000022243	ENSSSCG00000016821	ortholog_one2one	1
ENSMUSG00000020074	ENSSSCG00000010243	ortholog_one2one	1
ENSMUSG00000023050	ENSSSCG00000000275	ortholog_one2one	1
ENSMUSG00000041707	ENSSSCG00000036822	ortholog_one2one	1
ENSMUSG00000003421	ENSSSCG00000029154	ortholog_one2one	1
ENSMUSG00000028007	ENSSSCG00000006877	ortholog_one2one	1
ENSMUSG00000055717	ENSSSCG00000009475	ortholog_one2one	1
ENSMUSG00000028640	ENSSSCG00000007499	ortholog_one2one	1
ENSMUSG00000039934	ENSSSCG00000036113	ortholog_one2one	1
ENSMUSG00000030213	ENSSSCG00000000612	ortholog_one2one	1
ENSMUSG00000040726	ENSSSCG00000021207	ortholog_one2one	1
ENSMUSG00000028081	ENSSSCG00000009019	ortholog_one2one	1
ENSMUSG00000021835	ENSSSCG00000005045	ortholog_one2one	1
ENSMUSG00000036781	ENSSSCG00000023158	ortholog_one2one	1
ENSMUSG00000021957	ENSSSCG00000021408	ortholog_one2one	1
ENSMUSG00000027175	ENSSSCG00000030326	ortholog_one2one	1
ENSMUSG00000032571	ENSSSCG00000029094	ortholog_one2one	1
ENSMUSG00000039579	ENSSSCG00000005400	ortholog_one2one	1
ENSMUSG00000041798	ENSSSCG00000016751	ortholog_one2one	1
ENSMUSG00000029869	ENSSSCG00000016473	ortholog_one2one	1
ENSMUSG00000026017	ENSSSCG00000016117	ortholog_one2one	1
ENSMUSG00000052310	ENSSSCG00000006561	ortholog_one2one	1
ENSMUSG00000087260	ENSSSCG00000040889	ortholog_one2one	1
ENSMUSG00000005774	ENSSSCG00000006625	ortholog_one2one	1
ENSMUSG00000028597	ENSSSCG00000038094	ortholog_one2one	1
ENSMUSG00000078630	ENSSSCG00000014805	ortholog_one2one	1
ENSMUSG00000043251	ENSSSCG00000002788	ortholog_one2one	1
ENSMUSG00000040550	ENSSSCG00000006120	ortholog_one2one	1
ENSMUSG00000025737	ENSSSCG00000008007	ortholog_one2one	1
ENSMUSG00000039703	ENSSSCG00000024235	ortholog_one2one	1
ENSMUSG00000037798	ENSSSCG00000010337	ortholog_one2one	1
ENSMUSG00000054659	ENSSSCG00000004314	ortholog_one2one	1
ENSMUSG00000035203	ENSSSCG00000039670	ortholog_one2one	1
ENSMUSG00000001985	ENSSSCG00000003640	ortholog_one2one	1
ENSMUSG00000040651	ENSSSCG00000024201	ortholog_one2one	1
ENSMUSG00000038214	ENSSSCG00000031159	ortholog_one2one	1
ENSMUSG00000057280	ENSSSCG00000005456	ortholog_one2one	1
ENSMUSG00000078453	ENSSSCG00000004145	ortholog_one2one	1
ENSMUSG00000024402	ENSSSCG00000001403	ortholog_one2one	1
ENSMUSG00000013160	ENSSSCG00000002776	ortholog_one2one	1
ENSMUSG00000052397	ENSSSCG00000004058	ortholog_one2one	1
ENSMUSG00000039335	ENSSSCG00000038177	ortholog_one2one	1
ENSMUSG00000046404	ENSSSCG00000015659	ortholog_one2one	1
ENSMUSG00000060487	ENSSSCG00000048240	ortholog_one2one	1
ENSMUSG00000037750	ENSSSCG00000039321	ortholog_one2one	1
ENSMUSG00000016200	ENSSSCG00000015610	ortholog_one2one	1
ENSMUSG00000004934	ENSSSCG00000022066	ortholog_one2one	1
ENSMUSG00000059743	ENSSSCG00000006512	ortholog_one2one	1
ENSMUSG00000049878	ENSSSCG00000003670	ortholog_one2one	1
ENSMUSG00000026276	ENSSSCG00000016370	ortholog_one2one	1
ENSMUSG00000022175	ENSSSCG00000034465	ortholog_one2one	1
ENSMUSG00000025521	ENSSSCG00000020868	ortholog_one2one	1
ENSMUSG00000040325	ENSSSCG00000011417	ortholog_one2one	1
ENSMUSG00000078485	ENSSSCG00000030000	ortholog_one2one	1
ENSMUSG00000022577	ENSSSCG00000033353	ortholog_one2one	1
ENSMUSG00000058690	ENSSSCG00000010351	ortholog_one2one	1
ENSMUSG00000018669	ENSSSCG00000017524	ortholog_one2one	1
ENSMUSG00000008167	ENSSSCG00000013725	ortholog_one2one	1
ENSMUSG00000024050	ENSSSCG00000013836	ortholog_one2one	1
ENSMUSG00000019951	ENSSSCG00000026697	ortholog_one2one	1
ENSMUSG00000060284	ENSSSCG00000062878	ortholog_one2one	1
ENSMUSG00000033948	ENSSSCG00000003921	ortholog_one2one	1
ENSMUSG00000039704	ENSSSCG00000016834	ortholog_one2one	1
ENSMUSG00000030008	ENSSSCG00000008304	ortholog_one2one	1
ENSMUSG00000041459	ENSSSCG00000023126	ortholog_one2one	1
ENSMUSG00000073096	ENSSSCG00000061542	ortholog_one2one	1
ENSMUSG00000030350	ENSSSCG00000000730	ortholog_one2one	1
ENSMUSG00000051671	ENSSSCG00000010161	ortholog_one2one	1
ENSMUSG00000022054	ENSSSCG00000009648	ortholog_one2one	1
ENSMUSG00000017765	ENSSSCG00000028609	ortholog_one2one	1
ENSMUSG00000050335	ENSSSCG00000005055	ortholog_one2one	1
ENSMUSG00000029404	ENSSSCG00000009782	ortholog_one2one	1
ENSMUSG00000029735	ENSSSCG00000015462	ortholog_one2one	1
ENSMUSG00000040843	ENSSSCG00000006301	ortholog_one2one	1
ENSMUSG00000002111	ENSSSCG00000013237	ortholog_one2one	1
ENSMUSG00000055022	ENSSSCG00000000789	ortholog_one2one	1
ENSMUSG00000045348	ENSSSCG00000030337	ortholog_one2one	1
ENSMUSG00000033335	ENSSSCG00000013630	ortholog_one2one	1
ENSMUSG00000041396	ENSSSCG00000006285	ortholog_one2one	1
ENSMUSG00000026594	ENSSSCG00000015523	ortholog_one2one	1
ENSMUSG00000032777	ENSSSCG00000007815	ortholog_one2one	1
ENSMUSG00000027010	ENSSSCG00000015949	ortholog_one2one	1
ENSMUSG00000021938	ENSSSCG00000009569	ortholog_one2one	1
ENSMUSG00000004655	ENSSSCG00000033190	ortholog_one2one	1
ENSMUSG00000028426	ENSSSCG00000005436	ortholog_one2one	1
ENSMUSG00000038279	ENSSSCG00000000696	ortholog_one2one	1
ENSMUSG00000025731	ENSSSCG00000032188	ortholog_one2one	1
ENSMUSG00000001785	ENSSSCG00000000161	ortholog_one2one	1
ENSMUSG00000015697	ENSSSCG00000006645	ortholog_one2one	1
ENSMUSG00000028786	ENSSSCG00000026455	ortholog_one2one	1
ENSMUSG00000022119	ENSSSCG00000009479	ortholog_one2one	1
ENSMUSG00000024160	ENSSSCG00000039024	ortholog_one2one	1
ENSMUSG00000004951	ENSSSCG00000039962	ortholog_one2one	1
ENSMUSG00000037890	ENSSSCG00000008789	ortholog_one2one	1
ENSMUSG00000017724	ENSSSCG00000017379	ortholog_one2one	1
ENSMUSG00000000730	ENSSSCG00000028741	ortholog_one2one	1
ENSMUSG00000045333	ENSSSCG00000002838	ortholog_one2one	1
ENSMUSG00000020132	ENSSSCG00000059025	ortholog_one2one	1
ENSMUSG00000014554	ENSSSCG00000008293	ortholog_one2one	1
ENSMUSG00000010936	ENSSSCG00000002729	ortholog_one2one	1
ENSMUSG00000020069	ENSSSCG00000010238	ortholog_one2one	1
ENSMUSG00000016933	ENSSSCG00000007356	ortholog_one2one	1
ENSMUSG00000047875	ENSSSCG00000033456	ortholog_one2one	1
ENSMUSG00000034412	ENSSSCG00000009999	ortholog_one2one	1
ENSMUSG00000035649	ENSSSCG00000005346	ortholog_one2one	1
ENSMUSG00000047420	ENSSSCG00000036403	ortholog_one2one	1
ENSMUSG00000035898	ENSSSCG00000008924	ortholog_one2one	1
ENSMUSG00000050854	ENSSSCG00000024697	ortholog_one2one	1
ENSMUSG00000054446	ENSSSCG00000016557	ortholog_one2one	1
ENSMUSG00000039361	ENSSSCG00000014913	ortholog_one2one	1
ENSMUSG00000044254	ENSSSCG00000025020	ortholog_one2one	1
ENSMUSG00000002870	ENSSSCG00000011624	ortholog_one2one	1
ENSMUSG00000018425	ENSSSCG00000017665	ortholog_one2one	1
ENSMUSG00000028696	ENSSSCG00000040796	ortholog_one2one	1
ENSMUSG00000023868	ENSSSCG00000004027	ortholog_one2one	1
ENSMUSG00000042064	ENSSSCG00000032177	ortholog_one2one	1
ENSMUSG00000038894	ENSSSCG00000034763	ortholog_one2one	1
ENSMUSG00000021987	ENSSSCG00000035119	ortholog_one2one	1
ENSMUSG00000045232	ENSSSCG00000013765	ortholog_one2one	1
ENSMUSG00000035212	ENSSSCG00000003806	ortholog_one2one	1
ENSMUSG00000062329	ENSSSCG00000008725	ortholog_one2one	1
ENSMUSG00000068394	ENSSSCG00000004657	ortholog_one2one	1
ENSMUSG00000006777	ENSSSCG00000024067	ortholog_one2one	1
ENSMUSG00000070498	ENSSSCG00000009754	ortholog_one2one	1
ENSMUSG00000042032	ENSSSCG00000021229	ortholog_one2one	1
ENSMUSG00000029623	ENSSSCG00000033450	ortholog_one2one	1
ENSMUSG00000039809	ENSSSCG00000027558	ortholog_one2one	1
ENSMUSG00000030074	ENSSSCG00000011519	ortholog_one2one	1
ENSMUSG00000048388	ENSSSCG00000025134	ortholog_one2one	1
ENSMUSG00000025764	ENSSSCG00000009071	ortholog_one2one	1
ENSMUSG00000030270	ENSSSCG00000054876	ortholog_one2one	1
ENSMUSG00000037151	ENSSSCG00000010267	ortholog_one2one	1
ENSMUSG00000063430	ENSSSCG00000039261	ortholog_one2one	1
ENSMUSG00000034917	ENSSSCG00000013491	ortholog_one2one	1
ENSMUSG00000040618	ENSSSCG00000002009	ortholog_one2one	1
ENSMUSG00000042744	ENSSSCG00000009885	ortholog_one2one	1
ENSMUSG00000031878	ENSSSCG00000035639	ortholog_one2one	1
ENSMUSG00000059187	ENSSSCG00000042118	ortholog_one2one	1
ENSMUSG00000036214	ENSSSCG00000063569	ortholog_one2one	1
ENSMUSG00000043445	ENSSSCG00000036614	ortholog_one2one	1
ENSMUSG00000029056	ENSSSCG00000027299	ortholog_one2one	1
ENSMUSG00000027500	ENSSSCG00000006160	ortholog_one2one	1
ENSMUSG00000037818	ENSSSCG00000009074	ortholog_one2one	1
ENSMUSG00000041638	ENSSSCG00000009898	ortholog_one2one	1
ENSMUSG00000035864	ENSSSCG00000000948	ortholog_one2one	1
ENSMUSG00000005148	ENSSSCG00000035101	ortholog_one2one	1
ENSMUSG00000029687	ENSSSCG00000028840	ortholog_one2one	1
ENSMUSG00000071350	ENSSSCG00000009395	ortholog_one2one	1
ENSMUSG00000024065	ENSSSCG00000035987	ortholog_one2one	1
ENSMUSG00000002769	ENSSSCG00000033214	ortholog_one2one	1
ENSMUSG00000018776	ENSSSCG00000021258	ortholog_one2one	1
ENSMUSG00000062908	ENSSSCG00000003776	ortholog_one2one	1
ENSMUSG00000018698	ENSSSCG00000017692	ortholog_one2one	1
ENSMUSG00000040482	ENSSSCG00000001425	ortholog_one2one	1
ENSMUSG00000027184	ENSSSCG00000013305	ortholog_one2one	1
ENSMUSG00000111375	ENSSSCG00000035196	ortholog_one2one	1
ENSMUSG00000022014	ENSSSCG00000037572	ortholog_one2one	1
ENSMUSG00000010086	ENSSSCG00000034609	ortholog_one2one	1
ENSMUSG00000007039	ENSSSCG00000038514	ortholog_one2one	1
ENSMUSG00000015889	ENSSSCG00000000891	ortholog_one2one	1
ENSMUSG00000023110	ENSSSCG00000030045	ortholog_one2one	1
ENSMUSG00000031513	ENSSSCG00000038085	ortholog_one2one	1
ENSMUSG00000027944	ENSSSCG00000006552	ortholog_one2one	1
ENSMUSG00000028348	ENSSSCG00000037954	ortholog_one2one	1
ENSMUSG00000032624	ENSSSCG00000008467	ortholog_one2one	1
ENSMUSG00000036078	ENSSSCG00000037000	ortholog_one2one	1
ENSMUSG00000036534	ENSSSCG00000040881	ortholog_one2one	1
ENSMUSG00000021773	ENSSSCG00000037237	ortholog_one2one	1
ENSMUSG00000019854	ENSSSCG00000004146	ortholog_one2one	1
ENSMUSG00000038192	ENSSSCG00000039169	ortholog_one2one	1
ENSMUSG00000028633	ENSSSCG00000003973	ortholog_one2one	1
ENSMUSG00000022033	ENSSSCG00000009671	ortholog_one2one	1
ENSMUSG00000006411	ENSSSCG00000026861	ortholog_one2one	1
ENSMUSG00000000563	ENSSSCG00000037772	ortholog_one2one	1
ENSMUSG00000034522	ENSSSCG00000009676	ortholog_one2one	1
ENSMUSG00000009907	ENSSSCG00000004893	ortholog_one2one	1
ENSMUSG00000042216	ENSSSCG00000009951	ortholog_one2one	1
ENSMUSG00000022019	ENSSSCG00000009449	ortholog_one2one	1
ENSMUSG00000003808	ENSSSCG00000013745	ortholog_one2one	1
ENSMUSG00000029915	ENSSSCG00000021933	ortholog_one2one	1
ENSMUSG00000036885	ENSSSCG00000024205	ortholog_one2one	1
ENSMUSG00000056270	ENSSSCG00000046524	ortholog_one2one	1
ENSMUSG00000027677	ENSSSCG00000011767	ortholog_one2one	1
ENSMUSG00000014453	ENSSSCG00000027568	ortholog_one2one	1
ENSMUSG00000029701	ENSSSCG00000031847	ortholog_one2one	1
ENSMUSG00000026592	ENSSSCG00000031220	ortholog_one2one	1
ENSMUSG00000041920	ENSSSCG00000017262	ortholog_one2one	1
ENSMUSG00000006526	ENSSSCG00000033422	ortholog_one2one	1
ENSMUSG00000073997	ENSSSCG00000025925	ortholog_one2one	1
ENSMUSG00000043017	ENSSSCG00000026602	ortholog_one2one	1
ENSMUSG00000074282	ENSSSCG00000003070	ortholog_one2one	1
ENSMUSG00000021876	ENSSSCG00000031538	ortholog_one2one	1
ENSMUSG00000110206	ENSSSCG00000034448	ortholog_one2one	1
ENSMUSG00000033595	ENSSSCG00000033355	ortholog_one2one	1
ENSMUSG00000027276	ENSSSCG00000007067	ortholog_one2one	1
ENSMUSG00000036168	ENSSSCG00000000894	ortholog_one2one	1
ENSMUSG00000030160	ENSSSCG00000032431	ortholog_one2one	1
ENSMUSG00000030269	ENSSSCG00000011546	ortholog_one2one	1
ENSMUSG00000034361	ENSSSCG00000021519	ortholog_one2one	1
ENSMUSG00000038650	ENSSSCG00000032010	ortholog_one2one	1
ENSMUSG00000017485	ENSSSCG00000011213	ortholog_one2one	1
ENSMUSG00000020156	ENSSSCG00000013426	ortholog_one2one	1
ENSMUSG00000075316	ENSSSCG00000015913	ortholog_one2one	1
ENSMUSG00000089984	ENSSSCG00000025096	ortholog_one2one	1
ENSMUSG00000025991	ENSSSCG00000016159	ortholog_one2one	1
ENSMUSG00000055900	ENSSSCG00000034035	ortholog_one2one	1
ENSMUSG00000046711	ENSSSCG00000032242	ortholog_one2one	1
ENSMUSG00000028341	ENSSSCG00000005385	ortholog_one2one	1
ENSMUSG00000020128	ENSSSCG00000027509	ortholog_one2one	1
ENSMUSG00000028439	ENSSSCG00000058971	ortholog_one2one	1
ENSMUSG00000046020	ENSSSCG00000007244	ortholog_one2one	1
ENSMUSG00000040751	ENSSSCG00000027487	ortholog_one2one	1
ENSMUSG00000006024	ENSSSCG00000003120	ortholog_one2one	1
ENSMUSG00000028790	ENSSSCG00000023122	ortholog_one2one	1
ENSMUSG00000027380	ENSSSCG00000037846	ortholog_one2one	1
ENSMUSG00000026870	ENSSSCG00000039972	ortholog_one2one	1
ENSMUSG00000041544	ENSSSCG00000003417	ortholog_one2one	1
ENSMUSG00000070708	ENSSSCG00000007367	ortholog_one2one	1
ENSMUSG00000075304	ENSSSCG00000038355	ortholog_one2one	1
ENSMUSG00000034463	ENSSSCG00000020846	ortholog_one2one	1
ENSMUSG00000031487	ENSSSCG00000040833	ortholog_one2one	1
ENSMUSG00000045875	ENSSSCG00000009661	ortholog_one2one	1
ENSMUSG00000023572	ENSSSCG00000034771	ortholog_one2one	1
ENSMUSG00000031901	ENSSSCG00000059913	ortholog_one2one	1
ENSMUSG00000002326	ENSSSCG00000026947	ortholog_one2one	1
ENSMUSG00000027905	ENSSSCG00000006783	ortholog_one2one	1
ENSMUSG00000019768	ENSSSCG00000025777	ortholog_one2one	1
ENSMUSG00000074093	ENSSSCG00000063079	ortholog_one2one	1
ENSMUSG00000050315	ENSSSCG00000009111	ortholog_one2one	1
ENSMUSG00000025436	ENSSSCG00000000453	ortholog_one2one	1
ENSMUSG00000021770	ENSSSCG00000010319	ortholog_one2one	1
ENSMUSG00000046688	ENSSSCG00000009129	ortholog_one2one	1
ENSMUSG00000041062	ENSSSCG00000023487	ortholog_one2one	1
ENSMUSG00000028149	ENSSSCG00000022353	ortholog_one2one	1
ENSMUSG00000036435	ENSSSCG00000023269	ortholog_one2one	1
ENSMUSG00000006651	ENSSSCG00000002916	ortholog_one2one	1
ENSMUSG00000022199	ENSSSCG00000002025	ortholog_one2one	1
ENSMUSG00000061904	ENSSSCG00000000886	ortholog_one2one	1
ENSMUSG00000057182	ENSSSCG00000015911	ortholog_one2one	1
ENSMUSG00000072704	ENSSSCG00000052776	ortholog_one2one	1
ENSMUSG00000021904	ENSSSCG00000011440	ortholog_one2one	1
ENSMUSG00000048865	ENSSSCG00000006372	ortholog_one2one	1
ENSMUSG00000023966	ENSSSCG00000001691	ortholog_one2one	1
ENSMUSG00000030032	ENSSSCG00000008282	ortholog_one2one	1
ENSMUSG00000074797	ENSSSCG00000035995	ortholog_one2one	1
ENSMUSG00000022100	ENSSSCG00000009611	ortholog_one2one	1
ENSMUSG00000026443	ENSSSCG00000015285	ortholog_one2one	1
ENSMUSG00000029036	ENSSSCG00000003343	ortholog_one2one	1
ENSMUSG00000060882	ENSSSCG00000016621	ortholog_one2one	1
ENSMUSG00000040327	ENSSSCG00000030196	ortholog_one2one	1
ENSMUSG00000019124	ENSSSCG00000016684	ortholog_one2one	1
ENSMUSG00000031880	ENSSSCG00000036060	ortholog_one2one	1
ENSMUSG00000026277	ENSSSCG00000016372	ortholog_one2one	1
ENSMUSG00000027581	ENSSSCG00000038405	ortholog_one2one	1
ENSMUSG00000037101	ENSSSCG00000040272	ortholog_one2one	1
ENSMUSG00000020253	ENSSSCG00000011434	ortholog_one2one	1
ENSMUSG00000030309	ENSSSCG00000022611	ortholog_one2one	1
ENSMUSG00000074652	ENSSSCG00000007288	ortholog_one2one	1
ENSMUSG00000061479	ENSSSCG00000002998	ortholog_one2one	1
ENSMUSG00000040875	ENSSSCG00000011230	ortholog_one2one	1
ENSMUSG00000004933	ENSSSCG00000013494	ortholog_one2one	1
ENSMUSG00000071103	ENSSSCG00000015794	ortholog_one2one	1
ENSMUSG00000090077	ENSSSCG00000061743	ortholog_one2one	1
ENSMUSG00000024008	ENSSSCG00000001567	ortholog_one2one	1
ENSMUSG00000037296	ENSSSCG00000057499	ortholog_one2one	1
ENSMUSG00000034209	ENSSSCG00000009977	ortholog_one2one	1
ENSMUSG00000006948	ENSSSCG00000023074	ortholog_one2one	1
ENSMUSG00000031669	ENSSSCG00000002802	ortholog_one2one	1
ENSMUSG00000007594	ENSSSCG00000034887	ortholog_one2one	1
ENSMUSG00000025147	ENSSSCG00000037847	ortholog_one2one	1
ENSMUSG00000000976	ENSSSCG00000038478	ortholog_one2one	1
ENSMUSG00000007888	ENSSSCG00000013909	ortholog_one2one	1
ENSMUSG00000040272	ENSSSCG00000013282	ortholog_one2one	1
ENSMUSG00000031818	ENSSSCG00000029034	ortholog_one2one	1
ENSMUSG00000004865	ENSSSCG00000001554	ortholog_one2one	1
ENSMUSG00000022041	ENSSSCG00000009665	ortholog_one2one	1
ENSMUSG00000062017	ENSSSCG00000007848	ortholog_one2one	1
ENSMUSG00000032570	ENSSSCG00000011183	ortholog_one2one	1
ENSMUSG00000037628	ENSSSCG00000005047	ortholog_one2one	1
ENSMUSG00000041912	ENSSSCG00000027770	ortholog_one2one	1
ENSMUSG00000046410	ENSSSCG00000038902	ortholog_one2one	1
ENSMUSG00000003153	ENSSSCG00000022925	ortholog_one2one	1
ENSMUSG00000030782	ENSSSCG00000035952	ortholog_one2one	1
ENSMUSG00000037697	ENSSSCG00000005043	ortholog_one2one	1
ENSMUSG00000014846	ENSSSCG00000035983	ortholog_one2one	1
ENSMUSG00000039068	ENSSSCG00000003772	ortholog_one2one	1
ENSMUSG00000038351	ENSSSCG00000017829	ortholog_one2one	1
ENSMUSG00000027469	ENSSSCG00000007235	ortholog_one2one	1
ENSMUSG00000032652	ENSSSCG00000034418	ortholog_one2one	1
ENSMUSG00000014704	ENSSSCG00000016706	ortholog_one2one	1
ENSMUSG00000046178	ENSSSCG00000037207	ortholog_one2one	1
ENSMUSG00000034729	ENSSSCG00000001638	ortholog_one2one	1
ENSMUSG00000030231	ENSSSCG00000000588	ortholog_one2one	1
ENSMUSG00000053318	ENSSSCG00000006398	ortholog_one2one	1
ENSMUSG00000026170	ENSSSCG00000016199	ortholog_one2one	1
ENSMUSG00000052331	ENSSSCG00000016074	ortholog_one2one	1
ENSMUSG00000049583	ENSSSCG00000029865	ortholog_one2one	1
ENSMUSG00000052488	ENSSSCG00000013860	ortholog_one2one	1
ENSMUSG00000057388	ENSSSCG00000004047	ortholog_one2one	1
ENSMUSG00000026571	ENSSSCG00000006303	ortholog_one2one	1
ENSMUSG00000006642	ENSSSCG00000027409	ortholog_one2one	1
ENSMUSG00000019082	ENSSSCG00000012844	ortholog_one2one	1
ENSMUSG00000037339	ENSSSCG00000032633	ortholog_one2one	1
ENSMUSG00000017176	ENSSSCG00000034779	ortholog_one2one	1
ENSMUSG00000012123	ENSSSCG00000033539	ortholog_one2one	1
ENSMUSG00000025544	ENSSSCG00000031808	ortholog_one2one	1
ENSMUSG00000028062	ENSSSCG00000006499	ortholog_one2one	1
ENSMUSG00000028873	ENSSSCG00000032909	ortholog_one2one	1
ENSMUSG00000027678	ENSSSCG00000007458	ortholog_one2one	1
ENSMUSG00000028029	ENSSSCG00000024168	ortholog_one2one	1
ENSMUSG00000053963	ENSSSCG00000024288	ortholog_one2one	1
ENSMUSG00000029004	ENSSSCG00000029082	ortholog_one2one	1
ENSMUSG00000040459	ENSSSCG00000009536	ortholog_one2one	1
ENSMUSG00000063800	ENSSSCG00000028288	ortholog_one2one	1
ENSMUSG00000026514	ENSSSCG00000034972	ortholog_one2one	1
ENSMUSG00000050751	ENSSSCG00000021027	ortholog_one2one	1
ENSMUSG00000049504	ENSSSCG00000040697	ortholog_one2one	1
ENSMUSG00000035007	ENSSSCG00000035057	ortholog_one2one	1
ENSMUSG00000029669	ENSSSCG00000016620	ortholog_one2one	1
ENSMUSG00000050192	ENSSSCG00000040946	ortholog_one2one	1
ENSMUSG00000009646	ENSSSCG00000010291	ortholog_one2one	1
ENSMUSG00000031834	ENSSSCG00000013900	ortholog_one2one	1
ENSMUSG00000039824	ENSSSCG00000063428	ortholog_one2one	1
ENSMUSG00000027993	ENSSSCG00000029200	ortholog_one2one	1
ENSMUSG00000026427	ENSSSCG00000015648	ortholog_one2one	1
ENSMUSG00000041408	ENSSSCG00000010357	ortholog_one2one	1
